Points_A,Points_B,Games_A,Games_B,Sets_A,Sets_B,Serving_Player,Ralley
9,8,6,6,1,1,2,"['4', 'f29nwdx']"
9,9,6,6,1,1,2,['6*']
9,10,6,6,1,1,1,"['6nwdx,', '6', '38', 'b18*']"
0,0,0,0,0,0,2,"['4', 's38', '18', 'f38', '37', 'b39', '37', 's29', '39nwdx']"
0,15,0,0,0,0,2,"['4', '38', 'y17*']"
0,30,0,0,0,0,2,['4*']
0,40,0,0,0,0,2,"['4', '39', 'f39', '39', 'f18*']"
15,40,0,0,0,0,2,"['6nwdx,', '4nwdx']"
0,0,0,1,0,0,1,['6*']
15,0,0,1,0,0,1,"['4nwdx,', '4*']"
15,15,0,1,0,0,1,"['4nwdx,', '6', 'f28', '27', 'f29', '39', 'm38', '38', 'b37', '28', 'f19', '18nwdx']"
15,30,0,1,0,0,1,"['4nwdx,', '6nwdx']"
30,30,0,1,0,0,1,['4*']
40,30,0,1,0,0,1,"['6', 'b17nwdx']"
0,0,1,1,0,0,2,"['6nwdx,', '6', 'r28', '28', 'f39', '37', 's38', '29', 'b38nwdx']"
15,0,1,1,0,0,2,"['4nwdx,', '6', '37*']"
30,0,1,1,0,0,2,"['4', '39*']"
30,15,1,1,0,0,2,"['6', '19', 'f38', '18', 'f17*']"
30,30,1,1,0,0,2,"['4nwdx,', '5', '39nwdx']"
40,30,1,1,0,0,2,"['6nwdx,', '4', '39', 'b19nwdx']"
0,0,2,1,0,0,1,"['4', '39', 'b18', '18*']"
15,0,2,1,0,0,1,"['6nwdx,', '4', 'f39', '27', 'f18', '28', 'f18nwdx']"
30,0,2,1,0,0,1,"['6', 'f27nwdx']"
30,15,2,1,0,0,1,"['6', 'b28', '17nwdx']"
30,30,2,1,0,0,1,"['6', 'f29', '37', 's37', '39', 'b18', '39', 'b29', '17', 'f19', '28', 'b38', '37', 's28', '38', 'b18', '37', 'b29*']"
30,40,2,1,0,0,1,"['6', 's27', '38', 'b38', '39', 'b39', '28nwdx']"
40,40,2,1,0,0,1,"['6nwdx,', '4', 'b28', '18*']"
40,50,2,1,0,0,1,"['6nwdx,', '6', 'm28', '39', 'y19', '38', 'b38', '37nwdx']"
40,40,2,1,0,0,1,"['6', 'f28', '39', 'b38nwdx']"
50,40,2,1,0,0,1,"['6', 'b19', '39', 'b28', '17*']"
40,40,2,1,0,0,1,"['6', 'f39', '39', 'f38', '37', 'b19', '38', 'f18*']"
50,40,2,1,0,0,1,['6*']
0,0,3,1,0,0,2,"['4', 'b38nwdx']"
0,15,3,1,0,0,2,"['4', '39', 'b38', '19', 'f39', '28nwdx']"
0,30,3,1,0,0,2,"['6', '19', 'f37*']"
0,40,3,1,0,0,2,"['5', '19', 'f27', '39', 'b17', '38', 'b39', '38', 'b38', '29', 'b38', '28', 'b38', '39nwdx']"
0,0,3,2,0,0,1,"['6nwdx,', '5', '29', 'b37', '38', 'b38', '38', 'b38', '38nwdx']"
15,0,3,2,0,0,1,"['4', 'f39nwdx']"
30,0,3,2,0,0,1,"['6', 'f28', '39*']"
40,0,3,2,0,0,1,"['4', 'f27', '18', 'f37nwdx']"
40,15,3,2,0,0,1,"['4', 's37', '18', 'f18', '38', 'b27', '37nwdx']"
40,30,3,2,0,0,1,"['4nwdx,', '6nwdx']"
0,0,4,2,0,0,2,"['4nwdx,', '6', 'f37', '29', 'b28', '19*']"
15,0,4,2,0,0,2,"['6', '18', 'f19', '38', 'f37', '28', 'f29nwdx']"
15,15,4,2,0,0,2,"['4', '39nwdx']"
30,15,4,2,0,0,2,"['4nwdx,', '6', '37', 'b37nwdx']"
40,15,4,2,0,0,2,"['4', '37*']"
40,30,4,2,0,0,2,"['6', '19', 'f18', '29', 's38', '38', 's29', '27', 'f18', '38', 'f17', '37', 'b39', '28', 'f39', '37nwdx']"
40,40,4,2,0,0,2,"['6nwdx,', '6', '28', 'f38*']"
50,40,4,2,0,0,2,"['6', '18*']"
40,40,4,2,0,0,2,"['4', '19', 'f38', '37nwdx']"
40,50,4,2,0,0,2,"['6', '18nwdx']"
0,0,4,3,0,0,1,"['6', '18', 'f29', '39', 'b18', '37', 'z37', '38', 'b39', '29', 'f28', '29', 'u18', '38', 'b19', '19', 'f29*']"
0,15,4,3,0,0,1,"['4nwdx,', '6', 'b38', '27', 'b19*']"
0,30,4,3,0,0,1,"['4', 'b38', '18', 'f39', '37nwdx']"
15,30,4,3,0,0,1,"['4', 'f17nwdx']"
15,40,4,3,0,0,1,"['4nwdx,', '6', 'f28', '29', 'f18', '38', 'b19', '18nwdx']"
30,40,4,3,0,0,1,"['4', 'f27nwdx']"
40,40,4,3,0,0,1,"['4nwdx,', '6', 'f28', '28', 'f29', '18', 'f18', '29', 'f18', '19', 'r39nwdx']"
50,40,4,3,0,0,1,['6*']
0,0,5,3,0,0,2,"['4nwdx,', '6', 'f28nwdx']"
0,15,5,3,0,0,2,"['6', '19nwdx']"
0,30,5,3,0,0,2,"['6', '19nwdx']"
15,30,5,3,0,0,2,"['5nwdx,', '4', '19', 'f18', '38', 'y19', '39*']"
30,30,5,3,0,0,2,"['6nwdx,', '6', '29', 'f17', '28', 'f38', '38', 'b38', '39', 'b28', '37', 'b18', '37', 'b38', '17', 'r18nwdx']"
40,30,5,3,0,0,2,"['6nwdx,', '6', '28', 'f18', '38*']"
0,0,0,0,1,0,1,"['4', '18', 'f29', '39', 'f39', '28', 'b18', '19', 'f37nwdx']"
0,15,0,0,1,0,1,"['4nwdx,', '6', 'b29', '28', 'f28', '27', 'f28', '29', 'f39', '38', 'f39*']"
0,30,0,0,1,0,1,"['4', 'b38', '18', 'f17', '29', 'f19*']"
15,30,0,0,1,0,1,"['4nwdx,', '6', 'b39', '38', 'b19', '37', 'b19nwdx']"
30,30,0,0,1,0,1,"['4nwdx,', '6*']"
30,40,0,0,1,0,1,"['4', 'f18', '18', 'f39', '38', 'b28', '38', 'b29', '28', 'f28', '28nwdx']"
40,40,0,0,1,0,1,"['6nwdx,', '4', 'b17nwdx']"
40,50,0,0,1,0,1,"['4nwdx,', '6', 'b29', '18', 'f19', '29nwdx']"
0,0,0,1,1,0,2,"['6', 'f38', '38nwdx']"
0,15,0,1,1,0,2,"['4', '19nwdx']"
0,30,0,1,1,0,2,"['4', '19nwdx']"
15,30,0,1,1,0,2,"['4nwdx,', '4', '38*']"
15,40,0,1,1,0,2,['6*']
30,40,0,1,1,0,2,"['4', '18', 'f39', '39', 'b39', '39', 'b38', '38', 's19nwdx']"
0,0,0,2,1,0,1,"['4', '18', 'f17', '29', 'f37', '39nwdx']"
15,0,0,2,1,0,1,"['4', 'f28nwdx']"
30,0,0,2,1,0,1,"['4', 'b29', '17', 'f28', '39*']"
40,0,0,2,1,0,1,"['4nwdx,', '6', 'b28nwdx']"
0,0,1,2,1,0,2,"['4nwdx,', '6', 'f27', '18', 'f38', '39', 'b38', '28', 'f39', '39', 'b18', '17', 'f27', '39', 'b19', '39', 'f39', '38', 'b37', '38', 'b17nwdx']"
0,15,1,2,1,0,2,['4*']
0,30,1,2,1,0,2,"['6', '18nwdx']"
0,40,1,2,1,0,2,"['4nwdx,', '4', '39', 'f28', '38', 's39', '38', 'b18', '38', 'f19', '28', 'f29', '29', 'f18', '28', 'f38', '38', 'f39', '37', 'f19', '28nwdx']"
15,40,1,2,1,0,2,"['4', '19', 'f38', '28', 'f29', '39', 'b39nwdx']"
30,40,1,2,1,0,2,"['6', '19', 'f28nwdx']"
40,40,1,2,1,0,2,"['4', '18', 'f29', '19*']"
50,40,1,2,1,0,2,"['6', '18', 'r29', '38', 'f17nwdx']"
0,0,2,2,1,0,1,"['4', '19', 'f39nwdx']"
15,0,2,2,1,0,1,['4*']
30,0,2,2,1,0,1,"['4', 'b37', '18*']"
40,0,2,2,1,0,1,"['4', 'f29', '38', 'f18', '37', 's19nwdx']"
40,15,2,2,1,0,1,"['4', 'b38', '17', 'r18', '38nwdx']"
0,0,3,2,1,0,2,"['4', 'f18', '19', 'f18', '39*']"
0,15,3,2,1,0,2,"['6nwdx,', '5', '27nwdx']"
15,15,3,2,1,0,2,"['6', '17*']"
15,30,3,2,1,0,2,"['6', '19nwdx']"
30,30,3,2,1,0,2,"['6', '19', 'f18', '37', 'b17', '28', 'b19', '39', 'y17', '37', 'b18', '18*']"
30,40,3,2,1,0,2,"['4', '19', 'f28', '29', 'f18', '29nwdx']"
0,0,3,3,1,0,1,"['4', '18nwdx']"
15,0,3,3,1,0,1,"['4', 'f18nwdx']"
30,0,3,3,1,0,1,"['4nwdx,', '6', 'f39nwdx']"
40,0,3,3,1,0,1,"['4nwdx,', '6', 'b28', '38*']"
40,15,3,3,1,0,1,"['4nwdx,', '6', 'f38', '38', 'b18', '19', 'f17', '38', 'b17', '29', 'f28', '19nwdx']"
40,30,3,3,1,0,1,"['4', 'f17', '18', 'f28', '38', 'b37', '27nwdx']"
0,0,4,3,1,0,2,"['4nwdx,', '6', 'f37', '18*']"
0,15,4,3,1,0,2,"['6nwdx,', '5', '29', 'f18*']"
0,30,4,3,1,0,2,"['6', '19nwdx']"
0,40,4,3,1,0,2,"['4', '18', 'f17', '38', 'b39', '37', 'b38', '38', 's37', '28', 's38', '37', 's39*']"
15,40,4,3,1,0,2,"['4', '17', 'l27nwdx']"
0,0,4,4,1,0,1,"['4', '19', 'f18*']"
15,0,4,4,1,0,1,['6*']
15,15,4,4,1,0,1,"['4nwdx,', '6', 'f28', '39', 'b29', '37', 'b28', '38', 'b39', '29', 'f18', '39nwdx']"
30,15,4,4,1,0,1,"['4', 'f28nwdx']"
40,15,4,4,1,0,1,"['4nwdx,', '6', 'f29nwdx']"
0,0,5,4,1,0,2,"['4', 'f28nwdx']"
15,0,5,4,1,0,2,"['4nwdx,', '6', '38', 'b29', '37', 'b39', '38', 'b29', '39', 'b18nwdx']"
15,15,5,4,1,0,2,"['4', '19nwdx']"
15,30,5,4,1,0,2,"['4', '17nwdx']"
30,30,5,4,1,0,2,"['6nwdx,', '5', '28', 'b38', '39', 'b29', '38', 'b38nwdx']"
40,30,5,4,1,0,2,"['6', '19', 'f28', '28', 'f39', '17', 'f28', '27', 'b39nwdx']"
40,40,5,4,1,0,2,"['5nwdx,', '5', '39', 'b18', '38', 'b29', '28nwdx']"
50,40,5,4,1,0,2,"['4nwdx,', '6', '39', 'b29', '39', 'b38', '37', 'b29', '38', 'b37', '28', 'f27', '37', 'b38', '38', 'b28', '28', 'b18', '28', 'b18', '39', 'b38', '37', 'b39nwdx']"
0,0,0,0,0,0,1,"['4nwdx,', '4', '37', 'b18', '19', 'f18nwdx']"
15,0,0,0,0,0,1,"['4', 'f17nwdx']"
15,15,0,0,0,0,1,"['4nwdx,', '6', 'f28', '27', 's19', '37', 'b29', '37', 'b37', '29', 'f19', '37', 'b38', '38nwdx']"
15,30,0,0,0,0,1,"['4', 'f29', '39', 'b19', '37', 's29', '39', 'b18', '27', 'f38', '38', 'm39', '39', 'b19', '38', 's19', '28', 'f39', '29', 's29', '29nwdx']"
30,30,0,0,0,0,1,"['4', 's27', '27', 'v27', '38', 'f37', '18', 'r37', '39', 'b38', '29', 'f29', '38', 'b37', '38', 'y19', '37*']"
40,30,0,0,0,0,1,"['4', 'f28', '19', 'r28', '38', 'm29', '39', 's38', '37', 'b18', '38*']"
40,40,0,0,0,0,1,"['4nwdx,', '6', 'f28', '29', 'f17', '17', 'f18', '39', 'b28', '37', 'b38', '29nwdx']"
40,50,0,0,0,0,1,"['4', 'f29', '39', 'b39*']"
40,40,0,0,0,0,1,"['4', 'b39nwdx']"
40,50,0,0,0,0,1,"['4nwdx,', '4', 'f18', '18nwdx']"
0,0,0,1,0,0,2,"['4', 'b28', '19', 'f17', '37', 's39', '38', 'b37', '38', 's28', '28', 'b37', '38nwdx']"
15,0,0,1,0,0,2,"['4', '17', 'f18', '37', 'b29', '29', 'y18', '39', 's38', '39', 'f29', '18', 'f18', '39', 'f38', '28', 'f28', '38', 'b28nwdx']"
15,15,0,1,0,0,2,"['4', '18', 'f18*']"
15,30,0,1,0,0,2,"['4nwdx,', '4', '39', 'b38', '39', 'b18', '28', 's29', '37nwdx']"
15,40,0,1,0,0,2,"['4nwdx,', '5', '38', 'b18', '18', 'f18', '28', 'b39', '18', 'f19', '37', 'f39', '39', 's19*']"
0,0,0,2,0,0,1,"['6nwdx,', '5', '28', 'f28', '38', 's17', '38', 'b39', '37', 'b39', '27', 'f28', '39', 'z19', '27nwdx']"
0,15,0,2,0,0,1,"['4nwdx,', '6', 'b29', '28', 'b29', '38', 'b27', '28', 'b19', '28nwdx']"
15,15,0,2,0,0,1,"['4', 's38', '18', 'r38nwdx']"
15,30,0,2,0,0,1,"['4', 'f17', '19nwdx']"
15,40,0,2,0,0,1,"['4nwdx,', '6', 'f27', '17', 'l17', '17nwdx']"
30,40,0,2,0,0,1,"['4nwdx,', '6', 'b38nwdx']"
40,40,0,2,0,0,1,"['6', 'r27', '18', 'f17nwdx']"
40,50,0,2,0,0,1,"['4', 'f27', '19nwdx']"
0,0,0,3,0,0,2,"['4', 'b28', '19', 'f19', '39nwdx']"
0,15,0,3,0,0,2,['6*']
0,30,0,3,0,0,2,"['5nwdx,', '4', '19', 'f18', '28', 'b38', '39', 'b39*']"
0,40,0,3,0,0,2,"['6nwdx,', '6', '28', 'r28', '38', 'b38', '38', 'b28', '17', 'f17', '38nwdx']"
0,0,0,4,0,0,1,"['6nwdx,', '5', '28', 'f38', '39', 's18', '18', 'f27', '29nwdx']"
0,15,0,4,0,0,1,"['4nwdx,', '4', 'f18', '28', 'f18', '38', 'm18', '38', 'y39', '39', 'b37', '38', 'y38', '38', 'b39*']"
0,30,0,4,0,0,1,"['4', 'b38', '38', 'z17', '38', 'b18', '28', 'o37', '28', 'f27', '28', 'o39', '28', 'b18', '37', 'b37', '38nwdx']"
15,30,0,4,0,0,1,"['4', 'f18', '17', 'f38nwdx']"
30,30,0,4,0,0,1,"['4', 'b18', '28', 'f39', '38', 'b37', '39', 'b37nwdx']"
40,30,0,4,0,0,1,"['6', 'b27nwdx']"
40,40,0,4,0,0,1,"['4nwdx,', '6nwdx']"
40,50,0,4,0,0,1,"['4nwdx,', '6nwdx']"
40,40,0,4,0,0,1,"['4', 'b39nwdx']"
50,40,0,4,0,0,1,"['4', 'r19nwdx']"
0,0,1,4,0,0,2,['4*']
0,15,1,4,0,0,2,"['4', '19nwdx']"
0,30,1,4,0,0,2,"['4', '18nwdx']"
15,30,1,4,0,0,2,"['6nwdx,', '4', '38*']"
15,40,1,4,0,0,2,"['6', '19', 'f28', '29', 'f39', '28', 'y18', '38', 'b28', '29', 'f39', '18', 'f38', '19', 'f27', '38', 'b37*']"
30,40,1,4,0,0,2,"['4', '19*']"
0,0,1,5,0,0,1,"['6nwdx,', '6*']"
15,0,1,5,0,0,1,"['4', 'f19nwdx']"
30,0,1,5,0,0,1,"['4', 'b18nwdx']"
40,0,1,5,0,0,1,"['4nwdx,', '6', 'b28', '39', 'f39', '38', 'b39nwdx']"
0,0,2,5,0,0,2,"['4', 'b27', '38', 'b38nwdx']"
15,0,2,5,0,0,2,"['4', '38', 'b19', '39', 'b29', '19', 'l18nwdx']"
30,0,2,5,0,0,2,"['4nwdx,', '5', '39', 'f27', '37', 'b38', '39', 'f39', '28', 'f39', '29', 'f17', '38*']"
30,15,2,5,0,0,2,"['6', '19', 'v39', '28', 'f38*']"
40,15,2,5,0,0,2,"['5', '18*']"
0,0,3,5,0,0,1,"['4', '38', 'f19', '37*']"
15,0,3,5,0,0,1,['4*']
30,0,3,5,0,0,1,"['6nwdx,', '6', 'f28', '18', 'f29', '19', 'f27', '38', 'b39', '38*']"
40,0,3,5,0,0,1,"['6', 'b27', '38*']"
0,0,4,5,0,0,2,"['6nwdx,', '6', 'f29nwdx']"
0,15,4,5,0,0,2,"['6', '19', 'f38', '28', 'v18', '39nwdx']"
15,15,4,5,0,0,2,"['6', '19*']"
15,30,4,5,0,0,2,"['5', '18', 'f38*']"
15,40,4,5,0,0,2,"['4nwdx,', '5', '39', 'b27', '27', 'b37', '39', 'f19*']"
0,0,0,0,0,1,1,"['5', '19nwdx']"
15,0,0,0,0,1,1,"['4', 'f28', '18', 'f18', '39', 'b19nwdx']"
30,0,0,0,0,1,1,"['6', 'f28', '37', 's37nwdx']"
40,0,0,0,0,1,1,"['6nwdx,', '6', 'b39', '28', 'f39', '28', 'b18', '28', 'b18', '39', 'b39', '28', 'b39', '38', 'b19nwdx']"
0,0,1,0,0,1,2,"['6nwdx,', '6', 'f38nwdx']"
0,15,1,0,0,1,2,"['5', '17nwdx']"
15,15,1,0,0,1,2,"['5nwdx,', '5', '18', 'r29', '37', 'b37', '38', 'b38nwdx']"
15,30,1,0,0,1,2,"['4nwdx,', '5', '37nwdx']"
30,30,1,0,0,1,2,"['6', '18', 'f37', '39', 'f19nwdx']"
30,40,1,0,0,1,2,['6*']
0,0,1,1,0,1,1,"['4', '38nwdx']"
15,0,1,1,0,1,1,"['6', 's28', '18*']"
30,0,1,1,0,1,1,"['6nwdx,', '6*']"
30,15,1,1,0,1,1,"['6', 'b17', '28nwdx']"
30,30,1,1,0,1,1,"['6', 'f29', '39', 'b39', '19', 'f39', '38nwdx']"
40,30,1,1,0,1,1,"['6nwdx,', '6', 'b38nwdx']"
0,0,2,1,0,1,2,"['6', 'f28', '38', 'b29nwdx']"
15,0,2,1,0,1,2,"['5', '18*']"
30,0,2,1,0,1,2,"['4', '38', 'b38', '38*']"
40,0,2,1,0,1,2,"['6', '18', 'f18', '18', 'f38', '27', 'y39', '37', 'm29nwdx']"
40,15,2,1,0,1,2,['6*']
40,30,2,1,0,1,2,['6*']
40,40,2,1,0,1,2,"['4', '39', 'b39', '28', 'f38', '39', 'z38', '38', 'b39', '39', 'b28', '29', 'o37', '27', 'b28', '18', 'f28', '39', 's28', '38', 'b29', '38', 'b28', '38', 'b37', '38', 'b39', '28', 'f18', '38nwdx']"
50,40,2,1,0,1,2,"['4nwdx,', '5', '39', 'y18nwdx']"
40,40,2,1,0,1,2,"['6nwdx,', '5', '29', 'b28', '39nwdx']"
50,40,2,1,0,1,2,"['4nwdx,', '4', '38', 'b28', '28*']"
40,40,2,1,0,1,2,['6*']
50,40,2,1,0,1,2,"['4', '37', 'b38', '18', 'f38nwdx']"
40,40,2,1,0,1,2,"['6', '17', 'f18', '29', 'f18*']"
50,40,2,1,0,1,2,"['5nwdx,', '6nwdx']"
0,0,3,1,0,1,1,"['4', '18', 'f28nwdx']"
15,0,3,1,0,1,1,"['6', 'b38', '18*']"
15,15,3,1,0,1,1,"['6', 'f38', '38', 'b39', '27', 'o29', '37nwdx']"
15,30,3,1,0,1,1,"['6', 's37', '28', 'b38', '37', 'b29', '37', 'b37', '29', 'f19', '37', 's38', '38', 'b19', '29nwdx']"
30,30,3,1,0,1,1,['6*']
40,30,3,1,0,1,1,"['4', 'f27', '17', 'f37', '19', 'f18nwdx']"
40,40,3,1,0,1,1,"['4nwdx,', '6', 'f28', '19nwdx']"
50,40,3,1,0,1,1,"['4', 'f29nwdx']"
40,40,3,1,0,1,1,"['4nwdx,', '6', 'f28', '28', 'z38', '39nwdx']"
40,50,3,1,0,1,1,"['4', 'f27', '17nwdx']"
40,40,3,1,0,1,1,['4*']
40,50,3,1,0,1,1,"['6', 'b28', '19nwdx']"
40,40,3,1,0,1,1,"['6', 'f37', '39*']"
50,40,3,1,0,1,1,"['6nwdx,', '6', 'b27', '28', 'f38', '39*']"
0,0,4,1,0,1,2,['6*']
15,0,4,1,0,1,2,"['4nwdx,', '6nwdx']"
15,15,4,1,0,1,2,"['6', '18', 'v38', '29nwdx']"
30,15,4,1,0,1,2,"['6nwdx,', '6', '28', 'f37nwdx']"
40,15,4,1,0,1,2,"['6', '19', 'f18nwdx']"
0,0,5,1,0,1,1,"['4', '38', 'b18nwdx']"
0,15,5,1,0,1,1,"['4nwdx,', '6nwdx']"
0,30,5,1,0,1,1,"['4', 'b29', '18nwdx']"
0,40,5,1,0,1,1,"['4', 'f18', '19', 'f18', '18', 'f18', '39nwdx']"
15,40,5,1,0,1,1,['6*']
30,40,5,1,0,1,1,"['4', 'r28', '18', 'f17', '29', 's37', '28', 's29', '29', 'f38', '38', 'b38', '39', 'b19nwdx']"
40,40,5,1,0,1,1,"['4nwdx,', '6', 'f28', '18', 'f17', '38', 's28', '38', 'b39', '38', 's39', '37', 's38', '39', 'b39', '37*']"
50,40,5,1,0,1,1,['4*']
40,40,5,1,0,1,1,"['6nwdx,', '6', 'f18*']"
50,40,5,1,0,1,1,"['4nwdx,', '4', 'f28nwdx']"
0,0,0,0,1,1,2,"['4', 's37', '29', 'b18', '28', 'b38', '38', 'b37', '37', 'm28', '38', 's19nwdx']"
0,15,0,0,1,1,2,"['4nwdx,', '5', '37nwdx']"
0,30,0,0,1,1,2,['4*']
0,40,0,0,1,1,2,"['4', '38', 'b17*']"
0,0,0,1,1,1,1,['4*']
15,0,0,1,1,1,1,"['6nwdx,', '6', 'b28nwdx']"
30,0,0,1,1,1,1,"['4', 'm29', '39', 'b38', '29', 'b38', '29', 'b18', '37', 'b38', '38', 'b29', '37', 's38', '39*']"
40,0,0,1,1,1,1,['4*']
40,15,0,1,1,1,1,"['6', 'f27', '39', 'b39', '28', 'b39', '38nwdx']"
0,0,1,1,1,1,2,"['6nwdx,', '4', 'f18nwdx']"
15,0,1,1,1,1,2,"['5', '18*']"
15,15,1,1,1,1,2,"['6nwdx,', '5', '27nwdx']"
15,30,1,1,1,1,2,['6*']
15,40,1,1,1,1,2,"['4', '37', 'b18', '28nwdx']"
30,40,1,1,1,1,2,"['6', '18*']"
40,40,1,1,1,1,2,"['4nwdx,', '5', '39', 'b19', '28', 'b28', '38', 'b39nwdx']"
50,40,1,1,1,1,2,"['5nwdx,', '4', '17', 'f28', '38', 'b29', '29', 'b39', '37', 'b18', '38*']"
40,40,1,1,1,1,2,"['4', '38', 'b17*']"
50,40,1,1,1,1,2,"['6nwdx,', '6', '38', 'b39', '19*']"
0,0,2,1,1,1,1,"['5', '19', 'f39', '19*']"
15,0,2,1,1,1,1,"['4', 'f18', '19*']"
30,0,2,1,1,1,1,"['6nwdx,', '6', 'f28nwdx']"
40,0,2,1,1,1,1,"['6', 'b27', '38', 'm29', '38', 'b38', '28', 'f28', '18*']"
0,0,3,1,1,1,2,"['6nwdx,', '6', 'f18nwdx']"
0,15,3,1,1,1,2,"['4', '37', 'b39', '19nwdx']"
0,30,3,1,1,1,2,"['6nwdx,', '5', '28', 'b39', '18', 'f27', '28', 'b38', '28nwdx']"
0,40,3,1,1,1,2,"['6nwdx,', '6', '29', 'f29', '29nwdx']"
0,0,3,2,1,1,1,"['4nwdx,', '4', '38nwdx']"
0,15,3,2,1,1,1,"['6', 'b28', '18nwdx']"
15,15,3,2,1,1,1,"['6', 'f28', '39', 'b37', '27', 'b39', '38', 'b39', '29', 'f17', '17*']"
30,15,3,2,1,1,1,"['6', 's27', '39', 'b19nwdx']"
40,15,3,2,1,1,1,['6*']
40,30,3,2,1,1,1,"['4nwdx,', '6', 'b29', '28', 'f18', '38nwdx']"
40,40,3,2,1,1,1,"['4', 'b28', '18nwdx']"
50,40,3,2,1,1,1,"['4', 'r28nwdx']"
0,0,4,2,1,1,2,"['4nwdx,', '6', 'f38nwdx']"
0,15,4,2,1,1,2,"['6', '19', 'f39', '29', 'b18', '29nwdx']"
0,30,4,2,1,1,2,"['4', '37', 'b39', '29', 'f39', '38', 'b38', '17nwdx']"
15,30,4,2,1,1,2,"['6nwdx,', '5', '28', 'b28nwdx']"
30,30,4,2,1,1,2,"['4nwdx,', '4nwdx']"
30,40,4,2,1,1,2,"['4', '39', 'b38', '17', 'f39', '37', 'b37', '39', 'y18*']"
0,0,4,3,1,1,1,"['4', '39', 'b39', '19nwdx']"
0,15,4,3,1,1,1,"['4nwdx,', '6nwdx']"
15,15,4,3,1,1,1,"['4nwdx,', '6', 'f37', '28*']"
30,15,4,3,1,1,1,"['4', 'f18', '18*']"
30,30,4,3,1,1,1,"['4nwdx,', '6', 'f27', '18', 'f18', '37', 'b19', '37', 'b28', '38', 'f19*']"
30,40,4,3,1,1,1,"['4nwdx,', '6', 'b18', '19', 'f18', '38', 'b17*']"
40,40,4,3,1,1,1,"['4', 's38', '19*']"
40,50,4,3,1,1,1,"['6nwdx,', '6', 'b29', '29', 'f18', '37', 'b38', '28nwdx']"
40,40,4,3,1,1,1,"['4nwdx,', '6', 'f27', '18*']"
50,40,4,3,1,1,1,"['4', 'f28nwdx']"
0,0,5,3,1,1,2,"['4', 'b28', '18', 'f19', '37*']"
0,15,5,3,1,1,2,"['4', '38', 'z28', '39', 'b38', '28', 'f18', '37', 'b28', '38', 'b18*']"
15,15,5,3,1,1,2,"['6', '18*']"
15,30,5,3,1,1,2,"['4nwdx,', '4', '38', 'b39', '29nwdx']"
30,30,5,3,1,1,2,"['4', '38*']"
30,40,5,3,1,1,2,"['4', '37nwdx']"
40,40,5,3,1,1,2,"['4', '39', 's29nwdx']"
50,40,5,3,1,1,2,"['4', '38', 'b39', '28', 'f38', '29*']"
40,40,5,3,1,1,2,"['4nwdx,', '4', '39nwdx']"
50,40,5,3,1,1,2,"['4', '38', 'b38', '39', 'y17', '39', 'f17nwdx']"
40,40,5,3,1,1,2,"['4', '39', 'f17*']"
50,40,5,3,1,1,2,"['4', '37*']"
40,40,5,3,1,1,2,"['6', '18nwdx']"
50,40,5,3,1,1,2,"['4', '17', 'f39', '38', 'b28', '27', 'f38nwdx']"
40,40,5,3,1,1,2,"['4', '17', 'f29*']"
40,50,5,3,1,1,2,['6*']
0,0,5,4,1,1,1,"['5', '18', 'f27', '38', 'z18', '38', 'b28', '38', 'b38', '29', 'f19', '38', 'b17*']"
15,0,5,4,1,1,1,"['4nwdx,', '6', 'b39', '18*']"
30,0,5,4,1,1,1,"['4nwdx,', '6', 'f28', '18*']"
30,15,5,4,1,1,1,"['4', 'f38', '18', 'f39', '18', 'f18', '37', 's38', '39', 'b39*']"
30,30,5,4,1,1,1,"['4', 'b37', '18', 'f18', '29', 'f18', '27', 'f38', '37', 'b37', '19nwdx']"
30,40,5,4,1,1,1,"['4nwdx,', '6', 'b19', '38nwdx']"
0,0,5,5,1,1,2,"['4nwdx,', '6nwdx']"
0,15,5,5,1,1,2,"['6nwdx,', '6', '38', 'b28', '17nwdx']"
15,15,5,5,1,1,2,"['4', '19*']"
30,15,5,5,1,1,2,"['4nwdx,', '6', '39', 'b39', '28', 'b39', '28', 'f37', '39', 'b39nwdx']"
30,30,5,5,1,1,2,"['4', '18nwdx']"
30,40,5,5,1,1,2,"['4', '17nwdx']"
40,40,5,5,1,1,2,"['4', '19*']"
40,50,5,5,1,1,2,"['4', '17', 'v38*']"
40,40,5,5,1,1,2,"['6', '19', 'f38nwdx']"
40,50,5,5,1,1,2,['4*']
40,40,5,5,1,1,2,"['4nwdx,', '4', '38', 'b18', '28', 'b37', '29', 'f17nwdx']"
40,50,5,5,1,1,2,"['4', '39', 'f39', '18', 'f38', '38', 'b28', '37nwdx']"
40,40,5,5,1,1,2,"['4nwdx,', '4', '38*']"
50,40,5,5,1,1,2,"['4', '18', 'f17nwdx']"
0,0,6,5,1,1,1,"['6nwdx,', '6', '28', 'f28', '38', 'b37', '38', 'b28', '38', 'b18', '28', 'f39nwdx']"
15,0,6,5,1,1,1,"['6', 'b18', '37', 's27nwdx']"
30,0,6,5,1,1,1,"['4', 's28', '28', 's28', '39', 'm37', '38', 's38', '39', 'b38', '28', 'f38', '28', 'f18', '28', 's38nwdx']"
