Points_A,Points_B,Games_A,Games_B,Sets_A,Sets_B,Serving_Player,Ralley
0,15,4,1,1,0,2,"['4nwdx,', '6', 'b27', '17', 'l29', '38', 'b29', '28', 'v18', '17', 'f38', '29', 'b38', '39', 'b39', '38', 'm28', '19', 'f17', '39', 'b39', '39', 'f18', '18', 'f39', '19', 'f28', '18', 'v29', '29', 'f39', '37', 'b39', '38', 's29', '38', 'b19', '19*']"
15,15,4,1,1,0,2,"['4', 'b27', '19', 'r38', '28', 'b18', '18', 'f38', '19nwdx']"
15,30,4,1,1,0,2,['6*']
15,40,4,1,1,0,2,"['6', 'r27nwdx']"
0,0,4,2,1,0,1,"['4nwdx,', '5', 'b28', '38', 'b38', '18', 'r28', '28', 'f19', '18', 'f39', '27', 's38nwdx']"
15,0,4,2,1,0,1,"['6', '29', 'f39', '19nwdx']"
30,0,4,2,1,0,1,"['6', '37nwdx']"
40,0,4,2,1,0,1,"['4', '19nwdx']"
0,0,5,2,1,0,2,"['6nwdx,', '5', '18nwdx']"
15,0,5,2,1,0,2,"['4nwdx,', '4', 'f28', '38', 'm38', '39', 'b39', '38', 'y19', '29nwdx']"
15,15,5,2,1,0,2,"['4', 'b29', '29', 'f18', '38', 'b28', '17', 'r28', '28', 's27nwdx']"
15,30,5,2,1,0,2,"['4nwdx,', '6', 'b28', '19', 'f19', '17', 'f39nwdx']"
30,30,5,2,1,0,2,"['4', 's28', '28', 'f39', '18nwdx']"
30,40,5,2,1,0,2,"['4nwdx,', '6', 'b38nwdx']"
0,0,5,3,1,0,1,"['6nwdx,', '4', 'b38', '19', 'f18', '28', 'b29', '37*']"
15,0,5,3,1,0,1,"['6nwdx,', '6', '38', 'b39', '38', 'b38', '28', 'f27', '29', 'f39', '29nwdx']"
15,15,5,3,1,0,1,"['6', '29', 'b29', '27', 'f28', '28', 'f37', '29', 'f38nwdx']"
30,15,5,3,1,0,1,"['4nwdx,', '4', '28', 'f28', '17', 'f38', '39', 'b17', '28nwdx']"
40,15,5,3,1,0,1,"['4', '18nwdx']"
0,0,0,0,0,0,2,"['4', '37nwdx']"
15,0,0,0,0,0,2,"['4nwdx,', '6', 'b39', '37nwdx']"
30,0,0,0,0,0,2,"['6', 'f28', '39', 'b37', '38', 'b18', '28', 'b37', '38nwdx']"
40,0,0,0,0,0,2,"['6', 'b29', '38', 'b29', '17nwdx']"
40,15,0,0,0,0,2,"['4', 'b28', '38', 'f29', '39', 'b39', '17', 'f38', '17*']"
0,0,1,0,0,0,1,"['6', 's39', '38', 'b29', '19', 'f17', '29', 'f18', '18', 'f38', '18', 'f38', '28nwdx']"
0,15,1,0,0,0,1,"['6nwdx,', '6', '28', 'b28', '18', 'f17', '29', 'b28', '29', 'b37', '38', 'b38', '28', 'f28', '18', 'f38nwdx']"
0,30,1,0,0,0,1,"['4nwdx,', '6', '37', 'b18nwdx']"
15,30,1,0,0,0,1,['4*']
30,30,1,0,0,0,1,"['6', '29nwdx']"
40,30,1,0,0,0,1,"['4nwdx,', '4', '28', 'f37', '38nwdx']"
0,0,2,0,0,0,2,"['4nwdx,', '5', '28nwdx']"
15,0,2,0,0,0,2,"['4', 'r28', '19', 'f39*']"
30,0,2,0,0,0,2,"['6', 'r28', '28nwdx']"
30,15,2,0,0,0,2,"['6nwdx,', '5', 'f38', '29', 'f38nwdx']"
30,30,2,0,0,0,2,"['4', 'b29nwdx']"
30,40,2,0,0,0,2,"['4nwdx,', '4', 'f18', '28', 'f19', '18', 'f18', '19', 'f38nwdx']"
40,40,2,0,0,0,2,"['4', 'b37', '39', 'b39*']"
50,40,2,0,0,0,2,"['4', 'f17', '37', 'b38', '38nwdx']"
40,40,2,0,0,0,2,"['6', 'f28', '38', 'b38', '29', 'f19', '18', 'f18nwdx']"
50,40,2,0,0,0,2,"['6', 'b28', '17nwdx']"
40,40,2,0,0,0,2,['4*']
40,50,2,0,0,0,2,"['4nwdx,', '6', 'b39', '38', 's38', '17*']"
40,40,2,0,0,0,2,"['4', 'b38', '29', 'b29', '19nwdx']"
40,50,2,0,0,0,2,"['6', 'b29', '39', 'b38nwdx']"
40,40,2,0,0,0,2,"['6nwdx,', '4', 'b37', '28', 'f38', '27', 'f39', '27', 'f18*']"
40,50,2,0,0,0,2,"['6', 's28', '37', 'b39', '39', 's17nwdx']"
0,0,2,1,0,0,1,"['6', 'f37nwdx']"
15,0,2,1,0,0,1,"['4', '19nwdx']"
15,15,2,1,0,0,1,"['4', '38', 'b18nwdx']"
15,30,2,1,0,0,1,"['6', '27', 'f37', '37*']"
30,30,2,1,0,0,1,"['4', '19nwdx']"
40,30,2,1,0,0,1,"['5nwdx,', '4', '28', 'b28', '39', 'b38', '37', 's38', '29nwdx']"
0,0,3,1,0,0,2,"['6', '38nwdx']"
0,15,3,1,0,0,2,"['6', 's38', '29', 'f19', '28', 's39', '19', 'f19', '18*']"
0,30,3,1,0,0,2,"['4nwdx,', '5', 'b38', '37', 'b28nwdx']"
0,40,3,1,0,0,2,"['4', 'f28', '38', 'b18', '28', 'f38', '18', 'f19', '28', 'f39', '18', 'f19nwdx']"
15,40,3,1,0,0,2,"['6', 'f37', '38', 'b29', '18nwdx']"
0,0,3,2,0,0,1,['6*']
15,0,3,2,0,0,1,"['4nwdx,', '6', '18', 'f19', '17', 'f19', '19nwdx']"
30,0,3,2,0,0,1,"['4nwdx,', '6', '28', 'f18', '38nwdx']"
40,0,3,2,0,0,1,"['4', '38nwdx']"
40,15,3,2,0,0,1,"['4', '29', 'f39', '37', 'b17nwdx']"
0,0,4,2,0,0,2,"['6nwdx,', '6', '28', 'f18', '19nwdx']"
0,15,4,2,0,0,2,"['6', 's19', '39', 'b39', '39', 'z18', '17', 'f19', '39', 'b19nwdx']"
0,30,4,2,0,0,2,"['4', 's29', '18', 'f17', '37', 's37', '38', 'b37', '38*']"
0,40,4,2,0,0,2,"['5', 'f28nwdx']"
15,40,4,2,0,0,2,"['6', 'f19', '29', 'f28', '29nwdx']"
30,40,4,2,0,0,2,"['6', 'b28', '27', 'v28', '28', 'f18', '27', 'f18', '38nwdx']"
0,0,4,3,0,0,1,"['6', 'f38nwdx']"
15,0,4,3,0,0,1,['4*']
30,0,4,3,0,0,1,"['4nwdx,', '6', '29', 'f38', '38', 'f19', '18nwdx']"
40,0,4,3,0,0,1,"['6nwdx,', '4', '29', 'f38', '29', 'f38', '29', 'b38', '38nwdx']"
0,0,5,3,0,0,2,"['4nwdx,', '4', '38', 'b39', '28', 'f18*']"
15,0,5,3,0,0,2,"['4', 'f29', '28', 'y19', '19', 'f19', '17', 'f38', '38', 'b19', '29', 's28', '19nwdx']"
15,15,5,3,0,0,2,"['6nwdx,', '5', 'f27', '39', 'b38', '29', 'f18', '38', 'b39', '38', 'b38', '38', 'b38', '29*']"
30,15,5,3,0,0,2,"['6', 'b39', '37nwdx']"
40,15,5,3,0,0,2,"['4', 'b38', '38nwdx']"
0,0,0,0,1,0,1,"['6nwdx,', '4', 'f28', '37', 'b39', '28', 'f17', '19nwdx']"
15,0,0,0,1,0,1,"['4', '39', 'b29', '28nwdx']"
30,0,0,0,1,0,1,"['6', '27', 'o39*']"
40,0,0,0,1,0,1,"['4', '37nwdx']"
0,0,1,0,1,0,2,['4*']
0,15,1,0,1,0,2,"['6', 'b27', '38', 'b39nwdx']"
0,30,1,0,1,0,2,"['4nwdx,', '4', 'b28', '18', 'f38', '38', 's17nwdx']"
15,30,1,0,1,0,2,"['4', 'r27', '38', 'b29', '18', 'f17', '19nwdx']"
30,30,1,0,1,0,2,"['6', 'r28', '19', 'f19', '28', 'v38', '39', 'y39', '38', 'b29', '39', 'b38', '29', 's38', '17nwdx']"
40,30,1,0,1,0,2,"['6nwdx,', '6', 's38', '39nwdx']"
0,0,2,0,1,0,1,"['4nwdx,', '5nwdx']"
15,0,2,0,1,0,1,"['4', '29', 'f18', '38', 'f39*']"
30,0,2,0,1,0,1,['6*']
30,15,2,0,1,0,1,"['4', '18*']"
40,15,2,0,1,0,1,"['6', '29', 'f18', '29', 'f29', '39', 'f37', '27nwdx']"
0,0,3,0,1,0,2,"['4', '38', 'f38', '39', 'b17*']"
0,15,3,0,1,0,2,"['6', 's28', '39', 'b29', '17', 'f29', '19', 'f38', '18', 'f27', '29', 'f18nwdx']"
15,15,3,0,1,0,2,"['4', 's38', '38', 'b39', '38', 'b18', '18', 'f39', '37', 's38', '29', 'f19*']"
15,30,3,0,1,0,2,['6*']
15,40,3,0,1,0,2,"['4', 'f27nwdx']"
30,40,3,0,1,0,2,"['6nwdx,', '5', 'b27', '39', 'b28', '28nwdx']"
40,40,3,0,1,0,2,"['4', 's28', '17nwdx']"
40,50,3,0,1,0,2,"['4', 'f18', '18', 'f18nwdx']"
40,40,3,0,1,0,2,"['6', 'r38', '19nwdx']"
40,50,3,0,1,0,2,"['6', 'b27', '18', 'f18', '39', 'b38', '38', 's39nwdx']"
40,40,3,0,1,0,2,"['6nwdx,', '5nwdx']"
40,50,3,0,1,0,2,"['4', 'f27', '18', 'l28', '38', 'b39nwdx']"
0,0,3,1,1,0,1,"['5', 'f28', '18', 'f39', '38', 'b39nwdx']"
15,0,3,1,1,0,1,"['4', '28nwdx']"
15,15,3,1,1,0,1,"['4', '29', 'b38', '39', 'o19nwdx']"
30,15,3,1,1,0,1,"['4nwdx,', '4', '17', 'u19', '19', 'f29', '37nwdx']"
30,30,3,1,1,0,1,"['6nwdx,', '4', '27', 'f19nwdx']"
30,40,3,1,1,0,1,"['6nwdx,', '6', '29', 'f29', '38', 'b28', '19', 'f39', '38', 'b28', '39', 's37', '37', 'y17', '37', 'b28', '39', 'b19', '27', 'b38nwdx']"
0,0,3,2,1,0,2,"['6nwdx,', '4', '18', 'f17', '18', 'f29', '18', 's18', '38*']"
0,15,3,2,1,0,2,"['5', 'b28', '27', 'f19nwdx']"
15,15,3,2,1,0,2,"['5nwdx,', '6', 'f27', '38', 'b38', '19nwdx']"
30,15,3,2,1,0,2,"['6', 'b38', '39', 'b18*']"
40,15,3,2,1,0,2,"['6nwdx,', '5', 'f37', '29nwdx']"
0,0,4,2,1,0,1,"['6nwdx,', '6', 'b39', '37', 'b29', '28', 'f18', '38nwdx']"
0,15,4,2,1,0,1,"['4nwdx,', '6nwdx']"
0,30,4,2,1,0,1,"['6', '28', 'f18nwdx']"
0,40,4,2,1,0,1,"['6', '17', 'f27nwdx']"
15,40,4,2,1,0,1,"['4', '38', 's29', '38', 'b38*']"
0,0,4,3,1,0,2,"['6nwdx,', '6nwdx']"
15,0,4,3,1,0,2,"['4', 'f18', '28', 'f38', '29nwdx']"
30,0,4,3,1,0,2,"['4nwdx,', '5', 'b39', '19nwdx']"
40,0,4,3,1,0,2,"['4', 'f28', '38', 'b29', '38nwdx']"
40,15,4,3,1,0,2,"['6', 'f27nwdx']"
0,0,5,3,1,0,1,"['6nwdx,', '4', 'f29', '29', 'f38', '18', 'f19', '28', 'b38', '39nwdx']"
15,0,5,3,1,0,1,"['6', '29', 'b37', '27', 'u18*']"
15,15,5,3,1,0,1,"['4nwdx,', '4', '28', 'f19', '19', 'f17nwdx']"
15,30,5,3,1,0,1,"['6', '28', 'f39', '29', 'b38nwdx']"
15,40,5,3,1,0,1,"['6', '28', 'f19', '17*']"
30,40,5,3,1,0,1,"['4', '38', 's28', '29', 'f18', '38nwdx']"
0,0,5,4,1,0,2,"['4', '27', 'f27', '28', 'f18nwdx']"
0,15,5,4,1,0,2,"['6nwdx,', '4', 'f39', '19', 'f39nwdx']"
15,15,5,4,1,0,2,"['6', 'f28', '38', 'b29', '37nwdx']"
30,15,5,4,1,0,2,"['6nwdx,', '6', 'b28', '19nwdx']"
30,30,5,4,1,0,2,"['4', 'b28', '28', 'b28', '17*']"
30,40,5,4,1,0,2,"['4nwdx,', '6', 'b28nwdx']"
0,0,5,5,1,0,1,"['4nwdx,', '5', 'b37', '38', 'b38', '28', 'b29', '19', 'f39', '38', 'm29', '29', 'f18', '37', 'm28', '28*']"
15,0,5,5,1,0,1,"['4nwdx,', '6', '17nwdx']"
30,0,5,5,1,0,1,"['5', '29', 'b38', '28nwdx']"
30,15,5,5,1,0,1,"['6nwdx,', '5', '28', 'f17', '17', 'f17nwdx']"
40,15,5,5,1,0,1,"['6', '29nwdx']"
0,0,6,5,1,0,2,"['4nwdx,', '4', '28', 'f38', '39', 'b18*']"
0,15,6,5,1,0,2,"['5', 's38', '28', 'b38', '38*']"
15,15,6,5,1,0,2,"['6nwdx,', '4nwdx']"
15,30,6,5,1,0,2,"['6', 'b28', '38', 'b28', '39*']"
15,40,6,5,1,0,2,"['6', 'f27', '29', 'b19nwdx']"
0,0,6,6,1,0,1,"['6', 'b28nwdx']"
1,0,6,6,1,0,2,"['6', '37', 'b19', '37nwdx']"
1,1,6,6,1,0,2,"['6nwdx,', '6', 'f38nwdx']"
2,1,6,6,1,0,1,"['6nwdx,', '6nwdx']"
3,1,6,6,1,0,1,"['4nwdx,', '5', '38', 'z28', '29nwdx']"
3,2,6,6,1,0,2,"['4nwdx,', '5', '27', 'b39', '27', 'b38', '37', 'b28nwdx']"
3,3,6,6,1,0,2,"['4', 'b27', '18*']"
4,3,6,6,1,0,1,"['5', 'b28', '38', 's27', '19nwdx']"
5,3,6,6,1,0,1,"['4', '29', 'f38*']"
6,3,6,6,1,0,2,"['4nwdx,', '5', '27nwdx']"
6,4,6,6,1,0,2,"['6', 'f28', '39', 'b18nwdx']"
6,5,6,6,1,0,1,"['4nwdx,', '5', 'f38', '39', 'b28', '39', 'b27nwdx']"
0,0,0,0,0,0,2,"['6nwdx,', '5', '18nwdx']"
15,0,0,0,0,0,2,"['5', 'b29', '18', 'f38', '38', 'b39', '39', 'b37', '28', 'b18*']"
30,0,0,0,0,0,2,"['4', 'b38', '38', 'b28', '27', 'b18', '18', 'f38', '38', 'b38', '28', 'f37*']"
30,15,0,0,0,0,2,['4*']
40,15,0,0,0,0,2,"['4nwdx,', '5', 'b28', '29', 'f18', '19', 'f29*']"
0,0,1,0,0,0,1,"['6', 'b38', '38', 'b37', '38', 'b29', '27', 'f29', '18', 'f17', '39nwdx']"
15,0,1,0,0,0,1,"['4nwdx,', '4', '38', 'z18*']"
15,15,1,0,0,0,1,"['6', '37', 's29nwdx']"
30,15,1,0,0,0,1,"['6nwdx,', '5', '29', 'f17', '38', 'b28', '38', 'f38', '29nwdx']"
40,15,1,0,0,0,1,['4*']
0,0,2,0,0,0,2,"['4nwdx,', '6', '39nwdx']"
0,15,2,0,0,0,2,"['6nwdx,', '5', 'b27', '37*']"
0,30,2,0,0,0,2,"['4nwdx,', '6', 'f28', '39', 'b38', '38*']"
15,30,2,0,0,0,2,"['4nwdx,', '6', 'b28', '18', 'f27', '37', 'b18', '28', 'b19*']"
15,40,2,0,0,0,2,"['6', 'r28nwdx']"
0,0,2,1,0,0,1,"['5', 'b28', '28', 'f19nwdx']"
15,0,2,1,0,0,1,"['4', '28', 'f39', '29', 'f18', '19', 'f38*']"
30,0,2,1,0,0,1,"['6', '28', 'b18', '17', 'f19', '19', 'f19', '28nwdx']"
40,0,2,1,0,0,1,"['6', '39nwdx']"
0,0,3,1,0,0,2,"['6', '18', 'f29', '19', 'f38*']"
0,15,3,1,0,0,2,"['4', 'f18', '18', 'f39', '38', 'b38', '28', 'b17', '19', 'r38', '38', 'b19', '19', 'l29nwdx']"
0,30,3,1,0,0,2,"['4nwdx,', '5', 'b29nwdx']"
15,30,3,1,0,0,2,"['6nwdx,', '6', 'b28', '38', 'b17', '17nwdx']"
15,40,3,1,0,0,2,"['4', 's29', '17*']"
30,40,3,1,0,0,2,"['4nwdx,', '4', 'f38', '18', 'f18', '38nwdx']"
40,40,3,1,0,0,2,"['6', 'f29', '38', 'b18', '17', 'f38', '27', 'f38', '18', 'f19*']"
40,50,3,1,0,0,2,"['4', 'f28', '27', 'f18nwdx']"
40,40,3,1,0,0,2,"['4', 's29', '28', 'f18*']"
40,50,3,1,0,0,2,['6*']
0,0,3,2,0,0,1,"['6', 'f37nwdx']"
0,15,3,2,0,0,1,"['4nwdx,', '5', '28', 'f19nwdx']"
15,15,3,2,0,0,1,"['6', '37', 'b28', '19', 'f29', '38', 'y18', '18nwdx']"
30,15,3,2,0,0,1,"['4', '17', 'f39', '29nwdx']"
30,30,3,2,0,0,1,"['4', '28', 'i38nwdx']"
40,30,3,2,0,0,1,['4*']
0,0,4,2,0,0,2,"['6', '38', 'b38', '18', 'f28', '38', 'b37', '39nwdx']"
0,15,4,2,0,0,2,"['6', 's28', '19*']"
0,30,4,2,0,0,2,"['6nwdx,', '5', 'b28nwdx']"
0,40,4,2,0,0,2,"['6', 's37', '39*']"
0,0,4,3,0,0,1,"['6', 'r39', '19', 'r38', '18', 'l18', '18', 'f39', '17', 'f39', '37', 'b29', '17', 'f38', '29', 'f18', '17*']"
15,0,4,3,0,0,1,"['6', '28nwdx']"
30,0,4,3,0,0,1,"['4', '28nwdx']"
40,0,4,3,0,0,1,"['6', '29nwdx']"
0,0,5,3,0,0,2,"['6', '28', 'f29', '29', 'b29', '28', 'f19*']"
15,0,5,3,0,0,2,"['4', 'f27', '18nwdx']"
15,15,5,3,0,0,2,"['4nwdx,', '4', 'b38', '38', 'b38', '38', 'b39nwdx']"
15,30,5,3,0,0,2,"['6nwdx,', '5', 'f28', '17', 'f39nwdx']"
30,30,5,3,0,0,2,"['5', 'f28', '38', 'b19', '28nwdx']"
30,40,5,3,0,0,2,"['6nwdx,', '5', 'b38', '17', 'f18nwdx']"
40,40,5,3,0,0,2,"['6nwdx,', '4nwdx']"
40,50,5,3,0,0,2,"['4nwdx,', '5', 'f19', '29', 'f29', '37', 'b37', '19', 'f29', '37', 'b38', '38', 'b17', '19', 'f18', '38', 'b38', '39', 'b39nwdx']"
0,0,5,4,0,0,1,"['6nwdx,', '4', 'b29', '37', 'b28', '38', 'b18nwdx']"
15,0,5,4,0,0,1,['4*']
30,0,5,4,0,0,1,"['4', '29', 'v27', '38nwdx']"
40,0,5,4,0,0,1,"['6', '27', 'b29', '19', 'f29', '28', 'f38', '18', 'f27', '38', 'b38', '28', 'b18', '19', 'f18', '27', 'y17*']"
0,0,0,0,1,0,2,"['6', '29', 'f28', '18nwdx']"
15,0,0,0,1,0,2,"['4nwdx,', '6', 'b28', '37', 'b37', '38', 'b18', '39', 'b37*']"
15,15,0,0,1,0,2,"['4nwdx,', '4', 'b38', '38', 'f38nwdx']"
30,15,0,0,1,0,2,"['5', 'b27', '38', 'b38', '39', 'b29', '38', 'b38', '29', 'f18', '19', 'f18', '39', 's37*']"
30,30,0,0,1,0,2,"['6nwdx,', '4', 'b28nwdx']"
40,30,0,0,1,0,2,"['6nwdx,', '5', 'b28', '29', 'f17', '19', 'f18', '38', 's38', '39', 'b19', '18', 'f18', '29', 'f29', '39', 's37', '29', 'f37', '28', 'b28', '39nwdx']"
40,40,0,0,1,0,2,"['4', 'b28', '18', 'f18nwdx']"
50,40,0,0,1,0,2,"['6nwdx,', '6', 'b29', '19', 'f39', '39', 'b19', '18', 'r29', '28', 'f18', '18', 'l38', '39', 'b38', '38nwdx']"
0,0,1,0,1,0,1,"['4nwdx,', '4', 'b38', '19', 'f18', '18', 'f29', '37', 'b38', '39', 'b38', '39', 'b37', '38', 'b38', '38', 's39', '38', 's37', '38nwdx']"
15,0,1,0,1,0,1,"['6', '27', 'j38', '38', 'b28', '19nwdx']"
30,0,1,0,1,0,1,"['4', '38', 'b17', '28', 'b29', '28', 'f19', '27', 'b17', '19', 'f37', '17nwdx']"
40,0,1,0,1,0,1,"['4', '38nwdx']"
0,0,2,0,1,0,2,"['6', '17nwdx']"
15,0,2,0,1,0,2,"['6nwdx,', '4nwdx']"
30,0,2,0,1,0,2,"['6', 'f28', '37', 's28', '39', 'b37', '29nwdx']"
30,15,2,0,1,0,2,"['4', 'f28', '29', 'b38', '19*']"
40,15,2,0,1,0,2,"['4', 's29', '38', 'b37', '27', 'f18', '29nwdx']"
0,0,3,0,1,0,1,"['4nwdx,', '6', 'b28', '39nwdx']"
15,0,3,0,1,0,1,"['4', '29', 'f18*']"
30,0,3,0,1,0,1,"['6', '28', 'f39*']"
40,0,3,0,1,0,1,"['5', '29', 'f18', '38nwdx']"
0,0,4,0,1,0,2,"['4', '38', 'f17', '17', 'f18', '27nwdx']"
0,15,4,0,1,0,2,['4*']
0,30,4,0,1,0,2,"['6', 'f18', '18*']"
15,30,4,0,1,0,2,"['4', 'f28', '38', 'b37', '29', 'f18', '29', 'f38', '28', 's29', '29', 's38', '28', 'f39', '19', 'f29', '17', 'f18', '38', 'f38', '29', 'b29', '29', 's39', '28', 'f17*']"
30,30,4,0,1,0,2,"['4nwdx,', '6nwdx']"
30,40,4,0,1,0,2,['4*']
40,40,4,0,1,0,2,"['4', 'b37', '38', 'b28', '18', 'f37', '19', 'f19*']"
50,40,4,0,1,0,2,"['6nwdx,', '6', 'b28', '29', 'f19', '18', 'f17', '17', 'r18', '39', 'b28', '29', 'b38', '39', 'b38', '28nwdx']"
0,0,5,0,1,0,1,"['5', 'f38', '39nwdx']"
0,15,5,0,1,0,1,"['6', '29', 'f17', '39', 'f17nwdx']"
15,15,5,0,1,0,1,"['6', '28', 'j17', '17nwdx']"
15,30,5,0,1,0,1,"['4nwdx,', '5', '39', 'f17nwdx']"
30,30,5,0,1,0,1,"['6', '28', 'b29', '38nwdx']"
40,30,5,0,1,0,1,"['4', '28nwdx']"
40,40,5,0,1,0,1,"['6', '18', 'f29', '18', 'f38nwdx']"
50,40,5,0,1,0,1,"['4nwdx,', '6', '27', 'f19', '28nwdx']"
0,0,0,0,0,0,2,"['6nwdx,', '5', '37', 's29', '17', 'f28', '38', 'b39', '38', 'b39', '39nwdx']"
15,0,0,0,0,0,2,"['6', 'b19', '18', 'f38', '17', 'v28', '38', 'y19', '17', 'f17', '39nwdx']"
15,15,0,0,0,0,2,"['6nwdx,', '4', 'b28', '37', 'b39', '38', 'f19nwdx']"
30,15,0,0,0,0,2,"['4nwdx,', '5', 'b27', '39nwdx']"
40,15,0,0,0,0,2,"['6nwdx,', '4', 'b38', '39', 'b29', '28', 'f38', '38', 'b29', '28', 'b38*']"
0,0,1,0,0,0,1,"['6', 'b28', '37', 's38', '29', 'f28', '18', 'f39', '28nwdx']"
15,0,1,0,0,0,1,"['4', '28nwdx']"
30,0,1,0,0,0,1,"['6nwdx,', '5', '38', 'b29', '29', 'f39', '38', 'y39', '39', 'b38', '28', 'f18', '17', 'f39', '18', 'f18*']"
40,0,1,0,0,0,1,"['4', '18nwdx']"
40,15,1,0,0,0,1,"['4', '28', 'f17', '19', 'f37nwdx']"
0,0,2,0,0,0,2,"['6', '29', 'f18*']"
15,0,2,0,0,0,2,"['6nwdx,', '6', 'b28', '17nwdx']"
30,0,2,0,0,0,2,"['6nwdx,', '5', 'b29', '28', 'f38', '38', 'b39*']"
30,15,2,0,0,0,2,"['6nwdx,', '5', 'b27', '19', 'f29', '37', 's38', '38', 'b38', '37', 'b19nwdx']"
30,30,2,0,0,0,2,"['6', 'f29', '29', 'f39', '18*']"
30,40,2,0,0,0,2,"['4nwdx,', '4', 'f38', '37', 'y18', '27', 'f19', '39', 'b29', '38', 's19', '28', 'f38nwdx']"
40,40,2,0,0,0,2,"['6', 'r27', '38', 'b18', '29nwdx']"
40,50,2,0,0,0,2,"['5', 'f29', '18*']"
0,0,2,1,0,0,1,"['6nwdx,', '4', 'b29', '38*']"
15,0,2,1,0,0,1,"['6', '27', 'f37', '19nwdx']"
30,0,2,1,0,0,1,"['4', '28', 'b39', '38', 'b38', '29', 'b28', '19', 'f18', '37nwdx']"
30,15,2,1,0,0,1,"['4', '19', 'f18nwdx']"
40,15,2,1,0,0,1,"['4nwdx,', '4', '39nwdx']"
0,0,3,1,0,0,2,"['4nwdx,', '5', '28nwdx']"
15,0,3,1,0,0,2,"['4nwdx,', '5', 'b28', '38', 'b19', '38', 'b28', '19', 'f18', '18', 'r28', '29nwdx']"
15,15,3,1,0,0,2,['4*']
15,30,3,1,0,0,2,"['6nwdx,', '4', 'f17nwdx']"
30,30,3,1,0,0,2,"['4nwdx,', '4', 'b39', '39', 'm29', '39nwdx']"
30,40,3,1,0,0,2,"['6', 'b29', '17', 'f28', '39', 's39', '18*']"
40,40,3,1,0,0,2,"['5nwdx,', '5', 'b38', '18nwdx']"
40,50,3,1,0,0,2,"['6nwdx,', '6', 'b28', '19', 'f29', '38', 'b39', '17', 'f28', '38*']"
40,40,3,1,0,0,2,"['6nwdx,', '5', 'b38', '28nwdx']"
50,40,3,1,0,0,2,"['4nwdx,', '5nwdx']"
40,40,3,1,0,0,2,"['4nwdx,', '5', 'b37', '39', 's39', '17', 'f28', '38', 's29', '38', 'b38', '38', 'b37nwdx']"
40,50,3,1,0,0,2,"['4', 'f28nwdx']"
0,0,3,2,0,0,1,"['6', 'r28', '29', 'f28nwdx']"
15,0,3,2,0,0,1,"['6', '28', 'f28', '37', 'b39', '19', 'f18*']"
30,0,3,2,0,0,1,"['6nwdx,', '5', '28nwdx']"
40,0,3,2,0,0,1,"['6', '29', 'b39*']"
0,0,4,2,0,0,2,"['4', '37', 'b38', '19nwdx']"
0,15,4,2,0,0,2,"['5', 'f18', '19', 'f17nwdx']"
15,15,4,2,0,0,2,"['4nwdx,', '4', 'b38', '28', 'f39', '38', 'b28', '19', 'f18', '19', 'f17', '38nwdx']"
15,30,4,2,0,0,2,"['4nwdx,', '5', 'f28', '28', 'f18', '19', 'f17', '19', 'r28nwdx']"
30,30,4,2,0,0,2,"['4nwdx,', '5', 'f38', '38', 'b39', '19nwdx']"
30,40,4,2,0,0,2,"['6', 's19', '28', 'b18', '18', 'f39', '28', 'f18', '39', 'b29', '18', 'f17', '37', 'b39', '38', 'b29', '39', 'b37', '39', 'b17', '17*']"
40,40,4,2,0,0,2,"['4nwdx,', '6nwdx']"
40,50,4,2,0,0,2,"['5nwdx,', '4', 'f29nwdx']"
40,40,4,2,0,0,2,"['6', 'f27', '18nwdx']"
40,50,4,2,0,0,2,"['4', 'f18nwdx']"
0,0,4,3,0,0,1,"['4', 'b38', '38', 'b19', '18', 'f18', '28', 's38', '19', 'f27', '19', 'f17', '39*']"
15,0,4,3,0,0,1,"['6', '29', 'f29', '38', 'b38', '38', 'b28', '39', 'b28', '39', 'b38*']"
30,0,4,3,0,0,1,"['6nwdx,', '6', '29', 'f28', '19nwdx']"
40,0,4,3,0,0,1,"['6nwdx,', '6', '27', 'b38*']"
40,15,4,3,0,0,1,"['6', '28', 'f39nwdx']"
0,0,5,3,0,0,2,"['6', '29', 'j18', '38nwdx']"
15,0,5,3,0,0,2,"['4nwdx,', '4nwdx']"
15,15,5,3,0,0,2,"['4nwdx,', '5', 'f38', '39', 'b19nwdx']"
30,15,5,3,0,0,2,"['6nwdx,', '6', 'b39', '19', 'f39', '39', 'b39', '29', 'f17*']"
40,15,5,3,0,0,2,"['6nwdx,', '4', 'b29', '39', 'b39', '27', 'f18', '29', 'f19', '39', 'b28', '18', 'f39', '17', 'f19', '28nwdx']"
40,30,5,3,0,0,2,"['5', 'f37', '38', 'b38', '19', 'f17nwdx']"
0,0,0,0,1,0,1,"['6', 'f28', '38', 'b18', '38nwdx']"
15,0,0,0,1,0,1,"['4nwdx,', '4', '19', 'f29', '18', 'f18*']"
15,15,0,0,1,0,1,"['6nwdx,', '5', '18', 'f29nwdx']"
30,15,0,0,1,0,1,"['4', '28', 'f17', '27nwdx']"
30,30,0,0,1,0,1,"['4', '28', 'z18', '28', 'h18', '38*']"
40,30,0,0,1,0,1,"['6', '38nwdx']"
40,40,0,0,1,0,1,"['4', '28', 'f28', '39', 'b38', '18', 'f18', '29', 'f19nwdx']"
